HT0143_HT_GB_SH_NA_90_VM_HO-AoYd5,HT0143_HT_GB_SH_NA_DNA_VM_HO-FX1cx,HT0143_HT_GB_SH_NA_DNA_VM_VE-IVjvP,HT0143_HT_GB_SH_NA_DNA_VM_VE-RW8a5,HT1488_HT_GB_SH_NA_DNA_VM_HO-nqPzD,HT1488_HT_GB_SH_NA_DNA_VM_HO-VUVWW,HT3148_HT_GB_SH_NA_90_VM_HO-k2QXo,HT3148_HT_GB_SH_NA_DNA_VM_VE-7S4bf,HT3151_HT_GB_SH_NA_DNA_VM_HO-iPtaz,HT3151_HT_GB_SH_NA_DNA_VM_HO-rPdl9,HT3240_HT_GB_SH_NA_90_VM_HO-D8sJi,HT3240_HT_GB_SH_NA_DNA_VM_VE-h5MwB,HT3763_HT_GB_SH_NA_90_VM_HO-5mJuR,HT3763_HT_GB_SH_NA_DNA_VM_HO-ffvug,HT3763_HT_GB_SH_NA_DNA_VM_VE-o5faf,HT4775_HT_GB_SH_NA_DNA_VM_HO-7xJRW,HT4775_HT_GB_SH_NA_DNA_VM_VE-NHxrV,HT5242_HT_GB_SH_NA_DNA_VM_HO-Xq8AD,HT5242_HT_GB_SH_NA_DNA_VM_VE-VITui,HT6053_HT_GB_SH_NA_90_VM_HO-tycIY,HT6053_HT_GB_SH_NA_DNA_VM_VE-bsJaI,HT7963_HT_GB_SH_NA_90_VM_HO-4vrkf,HT7963_HT_GB_SH_NA_DNA_VM_VE-IvLS3,HT8170_HT_GB_SH_NA_90_VM_HO-nOtnK,HT8170_HT_GB_SH_NA_DNA_VM_VE-EpG9g,HT8253_HT_GB_SH_NA_90_VM_HO-ksXGv,HT8253_HT_GB_SH_NA_DNA_VM_VE-MJG9b,HT8461_HT_GB_SH_NA_90_VM_HO-yhjXd,HT8461_HT_GB_SH_NA_DNA_VM_VE-4nEL3,HT8588_HT_GB_SH_NA_90_VM_HO-HIIAW,HT8588_HT_GB_SH_NA_DNA_VM_VE-T0Vlk,HT9405_HT_GB_SH_NA_90_VM_HO-5sR7R,HT9405_HT_GB_SH_NA_DNA_VM_VE-Nup9R,HT9792_HT_GB_SH_NA_DNA_VM_HO-DzxzI,HT9792_HT_GB_SH_NA_DNA_VM_VE-9IGie,HT_GB_SH_NA_DNA_VM_AX-alU4A,HT_GB_SH_NA_DNA_VM_HO-47caF,HT_GB_SH_NA_DNA_VM_HO-7nvE0,HT_GB_SH_NA_DNA_VM_HO-93Oix,HT_GB_SH_NA_DNA_VM_HO-AB4Kn,HT_GB_SH_NA_DNA_VM_HO-aD3l6,HT_GB_SH_NA_DNA_VM_HO-aq55m,HT_GB_SH_NA_DNA_VM_HO-awezq,HT_GB_SH_NA_DNA_VM_HO-DuTvZ,HT_GB_SH_NA_DNA_VM_HO-HvcMW,HT_GB_SH_NA_DNA_VM_HO-jT2bm,HT_GB_SH_NA_DNA_VM_HO-lt0T4,HT_GB_SH_NA_DNA_VM_HO-QOolI,HT_GB_SH_NA_DNA_VM_HO-qVZ6H,HT_GB_SH_NA_DNA_VM_HO-rDM3R,HT_GB_SH_NA_DNA_VM_HO-rnKdB,HT_GB_SH_NA_DNA_VM_HO-uL9YZ,HT_GB_SH_NA_DNA_VM_HO-XRCzY,HT_GB_SH_NA_DNA_VM_HO-zbqiU,HT_GB_SH_NA_DNA_VM_HO-ZCyNY,HT_GB_SH_NA_DNA_VM_VE-cGlLG,HT_GB_SH_NA_DNA_VM_VE-cL6JU,HT_GB_SH_NA_DNA_VM_VE-lbZus,HT_GB_SH_NA_DNA_VM_VE-o50Y4,HT_GB_SH_NA_DNA_VM_VE-PXFw9,HT_GB_SH_NA_DNA_VM_VE-qDG6Y,HT_GB_SH_NA_DNA_VM_VE-rRjFX,HT_GB_SH_NA_DNA_VM_VE-rSYqc,HT_GB_SH_NA_DNA_VM_VE-sk7RN,HT_GB_SH_NA_DNA_VM_VE-UHfO1,HT_GB_SH_NA_DNA_VM_VE-vpFzQ,HT_GB_SH_NA_DNA_VM_VE-WFeFp,HT_GB_SH_NA_DNA_VM_VE-xkeo9
,,,,3.093271384,3.214695899,2.962000036,3.86724145,5.654563724,7.88235,,,,,,11.35975926,4.7411771,6.981736122,7.528029786,3.579325893,2.182608741,,,3.105714331,2.090582999,,,4.57454554,3.486585413,,,,,,,,,15.6252,7.7603125,,,,,,,,,,,,,,,7.742711864,,,,,,,,,,,,,,
,,,,2.760199548,3.268581456,2.357142906,3.716483588,4.778947889,7.432426122,,,,,,7.551406023,5.354629271,7.297716409,7.219593684,2.358459456,2.114830556,,,2.389177529,2.060256448,,,4.515476289,4.377857225,,,,,,,,,15.6799,7.274539877,,,,,,,,,,,,,,,12.28658147,,,,,,,,,,,,,,
,,,,2.439653576,3.174037573,2.608571487,4.108823613,4.483360215,7.006045258,,,,,,7.771368513,5.197262099,6.993300006,7.393746712,2.318246149,2.278266078,,,2.353813607,2.113733941,,,4.56781617,2.888732443,,,,,,,,,15.7271,7.732907348,,,,,,,,,,,,,,,6.90487013,,,,,,,,,,,,,,
,,,,2.623714823,3.108594419,4.013924125,3.127957041,4.675661615,7.008393039,,,,,,7.301603815,5.350378483,7.301037183,6.534733431,2.279189987,4.01140202,,,2.152803778,2.100947916,,,4.66936947,3.336904801,,,,,,,,,15.7152,6.764179104,,,,,,,,,,,,,,,7.349358974,,,,,,,,,,,,,,
,,,,2.619707172,3.114444689,2.386000044,5.661062036,4.924577018,7.319312483,,,,,,6.937230924,4.953890001,7.343249815,7.199222639,2.293715129,2.229058709,,,3.095192351,2.163513556,,,4.721666757,3.610344876,,,,,,,,,15.8432,6.750159744,,,,,,,,,,,,,,,7.013442623,,,,,,,,,,,,,,
,,,,2.659851161,3.012179028,3.00000005,4.502362279,5.624105284,7.145219136,,,,,,7.02790836,4.51490504,8.031180944,6.90444953,2.358005277,3.360504261,,,2.795348891,2.149295805,,,4.508490706,3.642500046,,,,,,,,,15.8494,16.13939394,,,,,,,,,,,,,,,7.61030303,,,,,,,,,,,,,,
,,,,3.065136,3.07977721,2.962500051,3.594814885,5.169773849,7.851868508,,,,,,6.476412899,4.090811834,8.099203563,7.13709956,2.336936974,2.091933078,,,2.652195169,3.755084829,,,4.960869623,3.485567056,,,,,,,,,15.6034,16.54480712,,,,,,,,,,,,,,,7.425,,,,,,,,,,,,,,
,,,,3.088253814,2.919718481,3.314285774,3.817500055,4.787960137,7.099209455,,,,,,7.372102066,4.036507803,8.20058537,6.933337955,2.313304131,2.124271891,,,2.020202058,2.246982806,,,4.716854031,3.601818234,,,,,,,,,15.7367,16.55343284,,,,,,,,,,,,,,,7.22555205,,,,,,,,,,,,,,
,,,,2.62592049,3.162686378,3.045283059,3.378504726,4.558923925,7.178280229,,,,,,7.26068939,4.502765937,7.339848884,6.785565479,2.342066995,2.139161894,,,2.509545519,2.231531578,,,4.815000099,3.387500053,,,,,,,,,15.5519,16.90030488,,,,,,,,,,,,,,,8.073501577,,,,,,,,,,,,,,
,,,,2.989903139,3.081500409,2.848275914,3.426446347,4.430904676,7.175087039,,,,,,8.949531539,4.415230478,7.954884923,6.570005838,2.348036683,3.107667863,,,2.456565711,2.258296012,,,3.841025698,3.988571503,,,,,,,,,15.5909,10.46676829,,,,,,,,,,,,,,,16.12676471,,,,,,,,,,,,,,
,,,,3.091350062,3.107754286,4.420312595,2.720000049,4.362585596,6.918203432,,,,,,8.310025116,4.592775574,7.746430984,6.475963315,2.393299652,2.944692797,,,2.372272762,2.308163315,,,4.732727372,3.365740798,,,,,,,,,15.756,17.03843844,,,,,,,,,,,,,,,7.18,,,,,,,,,,,,,,
,,,,3.224489279,3.133142943,3.422973011,2.922222282,4.338726923,6.860498808,,,,,,7.365135766,4.400267461,7.723527856,7.034271845,2.229346139,2.198837256,,,2.357522161,2.378884511,,,4.534090996,2.681914956,,,,,,,,,15.559,8.571786834,,,,,,,,,,,,,,,7.251020408,,,,,,,,,,,,,,
,,,,3.033919685,3.346685669,2.412765985,2.948837266,4.657890456,6.876093698,,,,,,7.656431142,4.147193192,7.24453748,6.967610007,2.239794213,2.364740296,,,2.261458382,3.509344737,,,4.795652265,3.635416734,,,,,,,,,15.775,17.618429,,,,,,,,,,,,,,,8.437883959,,,,,,,,,,,,,,
,,,,2.996480219,3.332169844,4.096551838,2.982716091,5.421861294,6.380219762,,,,,,7.905725195,4.03592336,7.17627665,6.441710533,2.363860134,3.556944497,,,2.346907252,2.261802619,,,4.775342556,3.253684262,,,,,,,,,15.7801,17.82059701,,,,,,,,,,,,,,,8.153125,,,,,,,,,,,,,,
,,,,3.099217129,3.443786196,3.934090994,3.362637412,4.829428795,4.967125516,,,,,,7.879064771,3.914161928,7.295840299,7.536715458,2.280694488,2.257894782,,,2.745806503,2.31898153,,,4.732258176,3.323157948,,,,,,,,,15.7211,17.94704142,,,,,,,,,,,,,,,8.304140127,,,,,,,,,,,,,,
,,,,3.118863123,3.269724385,3.462650644,3.695867838,4.631433288,7.267234164,,,,,,7.852404347,3.791364465,7.060682135,6.599623961,2.311904802,2.246403431,,,2.196791493,2.305371949,,,4.634939854,3.466336694,,,,,,,,,16.0399,14.57842566,,,,,,,,,,,,,,,8.198679868,,,,,,,,,,,,,,
,,,,3.169645123,3.222522384,3.026315831,2.371794912,6.05641064,7.586501993,,,,,,7.825743922,4.297553315,7.827486568,6.931630259,2.311764749,4.611979249,,,2.242076557,2.314107938,,,4.744578413,3.048421107,,,,,,,,,15.9158,8.735014837,,,,,,,,,,,,,,,7.628235294,,,,,,,,,,,,,,
,,,,3.183876449,3.137249025,3.300000043,3.512500058,4.306396621,5.062848779,,,,,,7.799083498,4.53439665,7.866133184,7.072470387,2.305891513,6.604588946,,,2.331924926,2.244978211,,,4.850649468,3.155952431,,,,,,,,,15.7526,18.31970588,,,,,,,,,,,,,,,7.509602649,,,,,,,,,,,,,,
,,,,3.184837484,3.155339621,3.722891641,3.888181873,4.374219139,7.434791358,,,,,,7.772423074,3.8039268,6.998850848,6.573686278,2.350740273,4.844567806,,,2.380710691,2.290909139,,,5.54594604,3.141666713,,,,,,,,,16.0232,12.65331325,,,,,,,,,,,,,,,16.77807018,,,,,,,,,,,,,,
,,,,3.11281025,3.337445171,4.314285846,3.817391346,4.410909567,7.421004832,,,,,,7.74576265,4.41625537,8.139574455,6.806567984,2.274384998,2.342690716,,,2.766836784,2.375720207,,,5.457627199,2.896511679,,,,,,,,,16.662525,9.911692308,,,,,,,,,,,,,,,17.06005831,,,,,,,,,,,,,,
,,,,3.132764219,4.153624464,3.10952386,3.559340736,4.478448684,7.615816447,,,,,,7.719102226,3.856256423,7.058127189,6.472881882,2.363556155,6.424611499,,,2.233157938,2.651308946,,,5.334482851,2.95000005,,,,,,,,,16.81448091,10.20646154,,,,,,,,,,,,,,,17.36093294,,,,,,,,,,,,,,
,,,,3.234183312,3.22262462,2.143750042,3.740769289,4.599885288,7.90523658,,,,,,7.692441801,3.967982992,8.438832997,6.320280907,2.352218035,2.073913087,,,3.298958383,2.306878354,,,5.171962716,3.444761957,,,,,,,,,17.01792148,8.627906977,,,,,,,,,,,,,,,17.4771261,,,,,,,,,,,,,,
,,,,3.201251265,3.204597547,3.208571471,3.667200056,4.528316475,7.529105305,,,,,,7.665781377,3.860072131,8.509937798,6.335890546,2.318878289,2.280426647,,,3.07068971,2.355462229,,,4.41756763,3.393023302,,,,,,,,,15.9058,11.07538462,,,,,,,,,,,,,,,9.892605634,,,,,,,,,,,,,,
,,,,3.076182956,3.41073858,3.220879167,2.854117701,4.928881972,7.74281592,,,,,,7.639120953,3.765173064,7.416308501,6.438862931,2.296580069,2.330751216,,,2.449528342,2.35063834,,,4.748351736,3.306315841,,,,,,,,,15.9876,19.20703812,,,,,,,,,,,,,,,17.8748538,,,,,,,,,,,,,,
,,,,3.087820737,3.422348906,3.925000038,3.301087019,4.62755594,7.92789901,,,,,,8.058821527,4.533517868,7.71867998,6.173083967,3.565513053,4.283334529,,,2.261904817,2.492116239,,,3.925274799,3.630693107,,,,,,,,,15.8279,20.04260355,,,,,,,,,,,,,,,8.579478827,,,,,,,,,,,,,,
,,,,3.049730857,3.53586205,4.078461621,5.359183756,4.527714983,7.441321792,,,,,,7.935099393,4.609002991,7.944554454,6.677648869,2.267000047,2.265712327,,,2.359585525,6.133197362,,,4.00303038,3.374468131,,,,,,,,,15.8629,9.3,,,,,,,,,,,,,,,17.80529412,,,,,,,,,,,,,,
,,,,3.097178849,3.497796588,3.56250006,2.824137959,4.472876088,7.794630354,,,,,,7.895320181,4.591660311,6.927693119,7.170580806,3.322376602,2.262289961,,,2.233714341,2.273333379,,,4.304040478,2.881818227,,,,,,,,,15.803,8.411726384,,,,,,,,,,,,,,,17.9704142,,,,,,,,,,,,,,
,,,,3.079736667,3.420914078,3.298876454,3.738297949,5.056442815,7.54877466,,,,,,7.960030433,4.073567275,6.991949795,7.154746035,3.152232795,2.408669396,,,2.351351393,2.449159715,,,4.592683036,3.202083376,,,,,,,,,15.6878,19.77207207,,,,,,,,,,,,,,,18.18584071,,,,,,,,,,,,,,
,,,,3.204797256,4.404839279,3.177678608,3.729126277,4.441367182,7.498202118,,,,,,7.575449048,4.002964556,7.030563068,6.15004094,2.313446516,2.322551295,,,2.716107427,2.786134407,,,4.249382796,2.065000035,,,,,,,,,15.7416,19.77227139,,,,,,,,,,,,,,,14.82886297,,,,,,,,,,,,,,
,,,,3.345830249,3.899454545,2.424137979,4.307216575,4.881247125,7.751472492,,,,,,7.681338648,3.929344871,6.95889542,7.626843464,2.308521347,2.247698793,,,2.807446875,2.367592644,,,4.260824835,3.32435902,,,,,,,,,15.9732,19.78092486,,,,,,,,,,,,,,,9.258064516,,,,,,,,,,,,,,
,,,,3.214456122,4.062811354,2.779310407,3.806756819,4.757471645,7.470838006,,,,,,8.006976121,3.927006298,7.068683511,7.252013852,2.399294982,2.270783894,,,2.100505087,3.219048121,,,4.500000058,3.382222271,,,,,,,,,15.7884,19.92106825,,,,,,,,,,,,,,,18.18825301,,,,,,,,,,,,,,
,,,,3.352340279,3.929998123,3.089062557,3.571084419,4.512589695,7.740928689,,,,,,8.444800383,3.74484473,8.015531182,6.166435448,2.309302368,2.266950401,,,2.354285758,3.334508819,,,5.104705962,2.985915543,,,,,,,,,16.047,20.3775076,,,,,,,,,,,,,,,11.50529595,,,,,,,,,,,,,,
,,,,3.186996231,4.016043773,3.2132076,5.876859598,4.48101589,7.673831308,,,,,,7.774016624,3.796968697,7.76248617,6.820866937,2.242857186,5.666579241,,,2.060674205,2.476859554,,,4.937209379,2.923076969,,,,,,,,,15.8211,20.43614458,,,,,,,,,,,,,,,9.903846154,,,,,,,,,,,,,,
,,,,3.22161212,4.085785274,3.265333389,4.50090917,4.533038219,7.841076913,,,,,,6.000791875,4.175331258,6.71876885,6.113970226,2.142637018,2.800453986,,,2.396208563,2.317703399,,,5.134343518,3.31125004,,,,,,,,,17.36391743,20.51253823,,,,,,,,,,,,,,,9.925324675,,,,,,,,,,,,,,
,,,,3.130746772,3.997120721,2.327777807,2.862820544,4.566688742,7.587591483,,,,,,6.905173565,4.165565109,8.074567522,6.92444283,2.726474031,5.122125271,,,2.245365893,2.641340825,,,4.357446874,3.273494028,,,,,,,,,17.00743448,20.47088235,,,,,,,,,,,,,,,9.783285303,,,,,,,,,,,,,,
,,,,3.068405639,3.746252315,2.269491568,5.426119484,4.944519226,7.714839436,,,,,,6.460734333,3.969351269,7.503367894,6.536744694,2.448708533,4.404076504,,,2.456565703,2.250625038,,,4.329761976,3.012941234,,,,,,,,,16.0445,9.176190476,,,,,,,,,,,,,,,9.90528169,,,,,,,,,,,,,,
,,,,3.08088829,3.654760364,2.502918103,5.29369377,5.222263784,7.52444925,,,,,,7.151462481,3.823095506,6.970773095,6.366396799,2.38608927,2.318255076,,,2.359459502,2.268778332,,,4.800000099,2.780000037,,,,,,,,,16.0966,20.8235119,,,,,,,,,,,,,,,18.85760234,,,,,,,,,,,,,,
,,,,3.137530193,3.581387254,3.893939464,4.509160384,5.360263952,7.74486282,,,,,,6.601371508,5.375613049,7.758679044,5.860735984,2.456826618,2.222017093,,,4.513942384,2.321519043,,,5.508695742,3.441975361,,,,,,,,,15.7808,9.018649518,,,,,,,,,,,,,,,19.26392962,,,,,,,,,,,,,,
,,,,3.192583529,,4.098863724,3.790217467,5.678994951,7.920219712,,,,,,6.117820166,4.77148716,6.659443039,6.653596154,2.455787084,5.551820886,,,2.636813241,2.976500054,,,4.815116361,3.600000051,,,,,,,,,15.7467,21.23994169,,,,,,,,,,,,,,,9.936807818,,,,,,,,,,,,,,
,,,,2.860767675,,3.512087948,4.192241457,5.027585629,8.072998803,,,,,,5.938331178,5.031266218,7.836006334,7.224774111,2.399752207,2.224285763,,,2.926066395,3.392223912,,,4.137500072,3.297872395,,,,,,,,,16.0374,8.889728097,,,,,,,,,,,,,,,9.794533762,,,,,,,,,,,,,,
,,,,3.217268354,,2.805389273,4.80000009,4.800312925,7.499816823,,,,,,5.859742741,4.957360615,7.538566068,6.697705893,3.682577617,3.565865086,,,2.861160753,2.370850245,,,4.741052713,3.208219234,,,,,,,,,15.8687,8.934754098,,,,,,,,,,,,,,,19.08376068,,,,,,,,,,,,,,
,,,,2.580122336,,2.691836778,5.658865327,4.891359291,7.470766533,,,,,,6.303653714,4.792662415,7.012714346,7.250303861,2.357124391,2.375910734,,,3.969346757,2.357500048,,,4.76481488,2.889873459,,,,,,,,,15.8101,14.7795107,,,,,,,,,,,,,,,19.31818182,,,,,,,,,,,,,,
,,,,2.496122381,,2.469230809,4.126530689,5.186240602,8.039800131,,,,,,6.318102539,5.205477951,6.436282426,6.667247792,2.342021311,2.325000039,,,2.540566104,2.355731271,,,4.784883787,3.207608754,,,,,,,,,15.6956,15.56777108,,,,,,,,,,,,,,,18.94940476,,,,,,,,,,,,,,
,,,,3.106808366,,3.503521209,2.496296342,5.287799333,7.676606688,,,,,,6.619025542,5.807609946,7.528738976,6.372058888,2.483656225,2.312011213,,,2.020673119,2.213600045,,,6.182709777,2.724193588,,,,,,,,,15.7262,9.313291139,,,,,,,,,,,,,,,19.15134328,,,,,,,,,,,,,,
,,,,3.289076656,,3.255974886,4.114433075,4.598539118,7.633040282,,,,,,6.209445139,4.768666431,7.962800663,6.331928348,2.4801814,2.299703304,,,3.936842165,3.274375062,,,4.7657144,2.837662365,,,,,,,,,15.8391,21.43701493,,,,,,,,,,,,,,,19.60835821,,,,,,,,,,,,,,
,,,,3.206954839,,2.930270313,4.23133341,4.736196263,7.285540764,,,,,,6.066413216,4.469456635,7.552853597,7.088087451,2.485414145,2.344536689,,,2.602500054,2.309917405,,,5.002020316,3.243617081,,,,,,,,,15.7307,9.548580442,,,,,,,,,,,,,,,19.84796512,,,,,,,,,,,,,,
,,,,3.206801361,,3.481818244,5.19708037,4.592518707,7.373880402,,,,,,5.864138439,4.890335236,7.916126429,7.439217607,2.53102601,2.240902067,,,4.177314904,2.297166039,,,5.528571533,3.07701155,,,,,,,,,15.722,9.16625387,,,,,,,,,,,,,,,20.0137931,,,,,,,,,,,,,,
,,,,3.179326129,,2.939320442,5.425984349,5.037259517,7.853313355,,,,,,6.231966913,5.128164945,7.380253488,7.100028315,2.48770601,2.286033564,,,2.336633703,2.185281431,,,5.703809629,2.644444514,,,,,,,,,15.8127,9.039880952,,,,,,,,,,,,,,,19.98541667,,,,,,,,,,,,,,
,,,,3.075319077,,3.359276069,4.777697905,5.239941794,7.921913574,,,,,,5.941875447,4.396410719,7.20117693,6.742926225,2.505860409,2.35617689,,,2.546853205,2.115929241,,,4.655914081,2.998529476,,,,,,,,,15.8549,22.05621302,,,,,,,,,,,,,,,9.687908497,,,,,,,,,,,,,,
,,,,3.085922039,,2.8847534,4.29290787,5.494441288,7.878893597,,,,,,6.255960856,5.211869993,6.765130648,6.998203751,2.482112731,2.281103723,,,2.258461591,2.313636411,,,5.254838815,2.816883161,,,,,,,,,15.6913,22.1764526,,,,,,,,,,,,,,,20.10321637,,,,,,,,,,,,,,
,,,,3.02561307,,3.497826139,4.114545535,5.629317933,7.840831672,,,,,,6.628307301,4.49168466,7.708284361,6.720723005,2.552763877,2.38515115,,,2.520093503,2.316666722,,,5.301250106,3.444705927,,,,,,,,,15.859,9.388023952,,,,,,,,,,,,,,,9.704761905,,,,,,,,,,,,,,
,,,,3.089305466,,3.298139575,2.902857188,5.439386111,7.969945479,,,,,,6.117089615,5.557078051,8.553960087,5.70006886,2.547414943,2.345973678,,,2.811627941,2.449794281,,,4.256435706,2.837500045,,,,,,,,,15.8568,20.69142012,,,,,,,,,,,,,,,20.56301775,,,,,,,,,,,,,,
,,,,3.29143489,,3.15931377,3.521126801,6.475010312,7.774468377,,,,,,5.931108561,4.62162781,7.887433218,6.35528913,2.596538003,2.343036246,,,2.151415132,2.322950873,,,4.83577246,3.03606561,,,,,,,,,15.8659,18.72415902,,,,,,,,,,,,,,,10.10588235,,,,,,,,,,,,,,
,,,,3.219748365,,3.301990105,4.018965594,4.937424377,8.506610475,,,,,,5.745127506,4.588568534,7.696713398,6.706105776,2.583204191,2.241560559,,,2.309944791,2.325862122,,,4.982000094,3.136470635,,,,,,,,,15.8499,21.61075581,,,,,,,,,,,,,,,9.977945619,,,,,,,,,,,,,,
,,,,3.126520723,,2.661506321,4.100709284,4.920010295,7.599851558,,,,,,5.910538709,5.161577536,7.965153942,6.932635974,2.463367659,2.291243703,,,2.734782658,2.346288261,,,4.59000006,3.102380994,,,,,,,,,15.9823,9.713975155,,,,,,,,,,,,,,,14.90375723,,,,,,,,,,,,,,
,,,,3.043599902,,2.87229442,4.122656306,4.748089218,7.398785896,,,,,,5.497671939,4.606101301,8.0406653,5.638493944,2.59701498,2.295540582,,,2.546118776,2.307758676,,,4.872897291,2.930769278,,,,,,,,,15.9198,9.931677019,,,,,,,,,,,,,,,15.05398773,,,,,,,,,,,,,,
,,,,3.034036688,,2.621250054,2.455214778,4.834946033,7.814928307,,,,,,5.936843577,4.092266336,6.118515569,6.645952014,2.595886579,2.389041134,,,2.155952422,2.327862648,,,4.511320863,2.689534947,,,,,,,,,15.8974,10.3,,,,,,,,,,,,,,,10.38566879,,,,,,,,,,,,,,
,,,,2.27347547,,3.089604013,2.680681868,5.022840685,7.898678531,,,,,,6.602763911,5.325641128,6.971065983,7.006244722,2.564836664,2.337372492,,,2.074509845,2.283856552,,,4.55643576,2.88918923,,,,,,,,,15.8408,21.70647059,,,,,,,,,,,,,,,20.60628743,,,,,,,,,,,,,,
,,,,2.307096962,,3.189071083,3.062971868,5.32940007,7.536087301,,,,,,6.064174769,4.46482295,7.515053684,7.108381742,2.572010569,2.375352147,,,2.836888933,2.28716819,,,4.840404144,3.659493725,,,,,,,,,15.9987,22.80484848,,,,,,,,,,,,,,,9.915,,,,,,,,,,,,,,
,,,,2.275228405,,2.886473483,4.99819829,5.590945452,8.062717792,,,,,,6.543315898,4.923030232,7.702241082,6.83501679,2.561436227,2.406451652,,,4.693779993,2.315139495,,,5.534408687,2.789062548,,,,,,,,,15.9982,14.48217523,,,,,,,,,,,,,,,10.10294118,,,,,,,,,,,,,,
,,,,2.281559894,,2.828310544,5.382307797,5.407714679,7.897717629,,,,,,5.903075771,4.842220221,5.517268926,6.876187805,2.609344545,2.361146534,,,2.09822489,2.246186492,,,4.893458023,3.17439029,,,,,,,,,15.9161,10.10528053,,,,,,,,,,,,,,,10.1573913,,,,,,,,,,,,,,
,,,,2.290418505,,2.826842148,4.546540977,6.398620238,7.759232778,,,,,,5.942362427,4.26706345,7.322954043,6.587914259,2.614428625,3.041724191,,,2.73399019,2.43043483,,,5.65280909,3.177049223,,,,,,,,,16.0662,10.82515152,,,,,,,,,,,,,,,20.7739645,,,,,,,,,,,,,,
,,,,3.000775094,,3.158064564,3.224892751,6.884247055,6.475788844,,,,,,5.925684971,4.538079106,7.536982326,6.29961211,2.641850271,2.452293622,,,2.625471741,2.312653104,,,5.175490305,3.10333338,,,,,,,,,15.9107,10.78023256,,,,,,,,,,,,,,,21.36686567,,,,,,,,,,,,,,
,,,,3.114347917,,2.96846159,3.050248794,6.643344389,6.351801327,,,,,,5.714223295,4.428709923,7.589858678,5.800916429,2.656135017,2.329194221,,,2.742105295,2.500754763,,,5.490178666,2.844927603,,,,,,,,,15.7973,9.501607717,,,,,,,,,,,,,,,10.04548105,,,,,,,,,,,,,,
,,,,3.175342599,,3.407826135,2.731937224,6.914984533,6.622592359,,,,,,5.484416102,4.493190638,7.190652791,6.522747438,2.636647779,2.376809685,,,2.624157346,2.541428614,,,5.662857233,3.7534247,,,,,,,,,16.1008,9.582370821,,,,,,,,,,,,,,,19.52418879,,,,,,,,,,,,,,
,,,,3.276071968,,2.408333379,3.96880739,7.869799632,6.200529472,,,,,,5.635041292,4.692185451,7.247689237,6.825978374,2.629740841,2.315249701,,,2.296666709,2.506938818,,,5.350561887,3.587058869,,,,,,,,,16.97359238,10.18359133,,,,,,,,,,,,,,,17.42379518,,,,,,,,,,,,,,
,,,,3.261570744,,2.892741982,3.722272757,7.22023941,6.88351331,,,,,,5.884947164,4.728370087,7.131344007,6.586709003,2.609185048,2.379889075,,,2.201142904,2.558865284,,,5.058558645,3.432584318,,,,,,,,,15.1789,9.401201201,,,,,,,,,,,,,,,20.35339233,,,,,,,,,,,,,,
,,,,3.139757853,,3.33684214,3.374897173,7.11863534,6.844785795,,,,,,6.029046003,4.16618578,7.168997073,6.662390365,2.658902127,2.34189193,,,2.698305143,2.176050465,,,4.74059416,3.267676825,,,,,,,,,15.941,20.55718475,,,,,,,,,,,,,,,10.18896104,,,,,,,,,,,,,,
,,,,3.157772075,,3.501260543,4.066666728,7.139694492,6.826217703,,,,,,5.535120468,4.995138722,6.758502605,6.650079546,2.664723518,2.354144423,,,2.568544654,2.21319154,,,4.441414236,2.948809561,,,,,,,,,16.0187,9.917405063,,,,,,,,,,,,,,,10.7136646,,,,,,,,,,,,,,
,,,,3.154394937,,3.293236751,3.345724963,7.381448121,6.775305458,,,,,,5.72888866,5.583833035,7.533661793,6.687319202,2.653927542,2.373907321,,,3.582653112,2.295633242,,,4.827826181,3.384821494,,,,,,,,,16.0937,9.354140127,,,,,,,,,,,,,,,10.35961538,,,,,,,,,,,,,,
,,,,3.293752727,,3.486607208,3.905797167,7.427738354,6.512512476,,,,,,2.402799389,5.247302572,7.471017665,7.030665863,2.652071871,2.498727077,,,4.624074168,2.296734741,,,4.890384725,3.395454578,,,,,,,,,16.0318,9.500946372,,,,,,,,,,,,,,,20.56127168,,,,,,,,,,,,,,
,,,,3.287304313,,3.149781704,3.287640496,7.243823616,7.070149262,,,,,,6.382183721,5.404060998,7.391424686,6.443775448,2.658039865,2.418908671,,,4.090384716,2.37968755,,,4.926923174,3.937349469,,,,,,,,,15.9855,21.78702065,,,,,,,,,,,,,,,21.68797654,,,,,,,,,,,,,,
,,,,3.028880949,,2.551207774,4.08710808,7.352842291,6.770516779,,,,,,6.045409078,4.56346287,7.378563506,6.949559069,2.673148196,2.449062097,,,2.011872189,2.528409134,,,5.561386245,3.421505451,,,,,,,,,16.0128,9.561165049,,,,,,,,,,,,,,,14.47590361,,,,,,,,,,,,,,
,,,,3.263134245,,3.428723439,3.790592395,7.80698684,6.936989965,,,,,,6.238846812,5.191885774,7.639642431,6.683834355,2.714992768,2.457597732,,,2.250819719,2.501476058,,,5.96931826,3.34945062,,,,,,,,,15.9274,9.616257669,,,,,,,,,,,,,,,10.66489028,,,,,,,,,,,,,,
,,,,3.224103797,,3.427312816,3.553962312,5.462552126,6.865401246,,,,,,6.22525775,5.283733399,7.547992144,7.667797242,2.684051772,2.421854342,,,2.107608732,2.472862504,,,5.382022574,3.515189928,,,,,,,,,15.9495,9.922468354,,,,,,,,,,,,,,,11.37306502,,,,,,,,,,,,,,
